filename	total_length	ncontigs	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
SRR17304245.fasta	5651746	73	77421.18	554979	505	1238	17	289678	7	158981	13	54985	25
SRR17304247.fasta	5432083	139	39079.73	289167	510	387	30	86247	21	56243	37	21503	67
SRR17304251.fasta	5466489	84	65077.25	443312	518	1208	15	157905	13	107963	21	43208	34
SRR17304253.fasta	5613065	110	51027.86	484226	511	2880	40	140212	12	74075	23	32838	45
SRR17304258.fasta	5612662	115	48805.76	521941	502	1198	14	203931	10	129808	16	35817	31
SRR17304260.fasta	5371180	92	58382.39	375123	519	4175	71	137147	13	82694	23	36077	41
SRR17304269.fasta	5765663	128	45044.24	442754	519	1013	13	155611	13	86693	23	34587	42
SRR17304271.fasta	5609900	109	51466.97	586581	502	914	12	185714	10	118334	18	35620	32
SRR17304274.fasta	5816154	121	48067.39	356854	523	1273	13	160973	12	86950	22	38501	42
SRR17304275.fasta	5769133	162	35611.93	184693	526	761	65	78167	26	44774	44	20721	80
SRR17304279.fasta	5467154	71	77002.17	504754	505	1010	12	226093	9	146389	15	69822	25
SRR17304280.fasta	5465534	68	80375.50	563719	507	1297	16	183582	10	129378	17	73124	27
SRR17304281.fasta	5408381	49	110375.12	1060981	547	1304	15	281871	6	189076	10	69385	19
SRR17304285.fasta	5589757	112	49908.54	652806	509	1712	20	233699	8	112055	15	41092	30
SRR17304286.fasta	5757309	109	52819.35	486975	521	1513	18	142610	12	99305	21	41087	40
SRR17304290.fasta	5569729	47	118504.87	695402	500	1097	13	349082	6	248995	10	92871	18
SRR17304291.fasta	5762524	146	39469.34	272690	501	1248	18	135903	16	98426	25	29552	45
SRR17304293.fasta	5520145	132	41819.28	329296	520	1014	13	154739	13	99977	21	24096	41
SRR17304295.fasta	5539367	65	85221.03	863545	524	1179	12	253114	7	142987	14	59080	24
SRR17304297.fasta	5633033	135	41726.17	285754	521	1116	15	116616	20	80365	31	26217	53
SRR17304301.fasta	5525990	84	65785.60	508442	519	1224	16	238523	8	177841	13	53054	25
SRR17304302.fasta	5594841	82	68229.77	505498	531	706	10	289219	8	169242	13	56143	26
SRR17304305.fasta	5752786	117	49169.11	356355	519	1109	14	152406	13	80849	24	40283	43
SRR17304306.fasta	5625870	104	54094.90	397773	504	1139	16	183314	11	107469	19	60976	32
SRR17304307.fasta	5584593	108	51709.19	435816	536	1424	18	185993	10	116864	17	35620	32
SRR17304310.fasta	5646346	135	41824.79	217296	595	170	17	77080	23	51721	40	24856	70
SRR17304311.fasta	5571141	81	68779.52	352661	546	1001	12	177009	12	113019	19	56325	32
SRR17304312.fasta	5626701	88	63939.78	443454	521	1304	30	156913	11	93999	20	46609	36
SRR17304324.fasta	5821690	156	37318.53	340822	501	2964	30	174536	13	102868	22	38686	38
SRR17304326.fasta	5787992	159	36402.47	453857	507	1314	16	178452	12	91133	21	20811	46
SRR17304329.fasta	5554443	72	77145.04	508374	643	1200	14	292294	8	182645	12	49160	24
SRR17304339.fasta	5329069	52	102482.10	761496	531	1257	19	319379	6	172492	11	71257	20
SRR17304340.fasta	5746653	108	53209.75	687901	512	1189	13	154739	11	115498	19	31804	36
SRR17304342.fasta	5631630	106	53128.58	367518	536	739	12	185714	11	119020	19	34897	34
SRR17304344.fasta	5753502	162	35515.44	403446	502	1007	12	169055	12	91134	23	26217	46
SRR17304345.fasta	5585488	91	61378.99	367478	507	793	8	148487	13	99283	22	46527	38
SRR17304350.fasta	5857289	128	45760.07	365730	523	1176	12	156418	13	87093	23	39844	42
SRR17304353.fasta	5409924	55	98362.25	1060655	527	1019	13	281496	5	189076	10	63921	19
SRR17304355.fasta	5615965	79	71088.16	371493	561	1406	17	165484	11	104862	20	46855	35
SRR17304358.fasta	5713628	113	50563.08	308303	507	1131	50	125379	16	79686	28	38576	49
SRR17304365.fasta	5319429	65	81837.37	592245	524	1088	11	256211	8	154786	13	62580	23
SRR17304367.fasta	5707819	113	50511.67	586954	502	1282	14	230822	8	172911	14	34897	26
SRR17304368.fasta	5378430	90	59760.33	316036	507	1080	19	134288	14	95172	24	34807	40
SRR17304370.fasta	5628046	61	92263.05	792859	562	1295	15	373406	6	177635	10	67310	20
SRR17304371.fasta	5870668	107	54866.06	655242	517	1203	14	254245	8	132872	15	50165	29
SRR17304374.fasta	5502137	97	56723.06	381745	503	716	9	156730	12	110142	21	40541	34
SRR17304379.fasta	5858549	147	39854.07	365033	505	1603	19	148482	12	99436	21	35035	40
SRR17304383.fasta	5636550	122	46201.23	342386	510	980	18	168339	13	108904	21	31802	38
SRR17304386.fasta	5881804	156	37703.87	483183	505	1001	12	159875	12	94240	21	26389	46
SRR17304387.fasta	5491104	76	72251.37	614265	521	1296	15	238693	7	173444	13	53054	24
SRR17304388.fasta	5706659	89	64119.76	575224	520	1117	15	176001	11	112466	19	45361	32
SRR17304395.fasta	5831585	114	51154.25	462501	570	1188	13	165813	11	101437	21	43134	37
SRR17304396.fasta	5814761	114	51006.68	354827	504	1559	32	141584	15	83151	25	39867	46
SRR17304398.fasta	5768723	105	54940.22	349102	521	1477	15	152530	14	100687	23	41610	40
SRR17304399.fasta	5568741	50	111374.82	695751	500	1092	13	359230	6	248995	10	72796	20
SRR17304400.fasta	5598423	99	56549.73	337522	510	3289	37	175653	11	104683	20	37483	36
SRR17304401.fasta	5768350	127	45420.08	388275	519	1409	18	201678	11	129395	19	34323	33
SRR17304402.fasta	5839801	190	30735.79	394980	522	800	9	111683	15	72623	27	22705	57
SRR17304403.fasta	5496904	74	74282.49	352509	546	1078	12	172656	12	113175	20	43134	34
SRR17304404.fasta	5559587	120	46329.89	376372	519	3818	44	175623	13	99422	23	30101	43
SRR17304405.fasta	5600880	71	78885.63	506008	558	901	10	278937	8	152702	13	76948	23
SRR17304408.fasta	5476160	173	31654.10	191708	555	220	22	86393	22	46630	39	20755	72
SRR17304410.fasta	4982578	216	23067.49	176617	526	209	21	40571	40	27512	71	13899	122
SRR17304414.fasta	5695683	155	36746.34	320354	513	1232	16	132091	14	86376	24	25954	48
SRR17304415.fasta	5614965	116	48404.87	586856	502	1042	15	168233	10	108442	19	34897	35
SRR17304419.fasta	5013499	71	70612.66	354088	546	2916	34	137532	12	100954	20	52124	35
SRR17304420.fasta	5507713	149	36964.52	355810	502	1024	13	138752	12	102807	21	26217	40
SRR17304421.fasta	5615349	128	43869.91	367960	511	828	12	166973	13	97319	22	30512	42
SRR17304422.fasta	5525134	104	53126.29	372683	519	1313	25	159086	13	79204	23	34354	42
SRR17304423.fasta	5572747	61	91356.51	513872	520	1150	18	249906	8	165069	14	77016	23
SRR17304426.fasta	5614388	110	51039.89	400984	536	1295	14	203931	10	131027	17	35620	31
SRR17304428.fasta	5643340	56	100773.93	539747	511	1203	14	269714	8	184449	13	72794	22
SRR17304429.fasta	5449355	55	99079.18	577987	542	953	16	263356	7	177354	12	72136	22
SRR17304431.fasta	5480425	117	46841.24	349027	521	1329	17	149902	12	104208	20	39420	36
SRR17304432.fasta	5645864	129	43766.39	324287	509	1789	21	172984	12	112564	20	35020	37
SRR17304433.fasta	5538281	89	62227.88	561595	507	822	20	152151	11	115498	19	40489	33
SRR17304435.fasta	5545293	88	63014.69	356505	502	1580	16	187960	11	142651	17	41299	29
SRR17304438.fasta	5805662	230	25242.01	314818	506	1402	16	98934	20	68946	34	20519	66
SRR17304439.fasta	5759762	114	50524.23	349816	519	1029	14	144608	15	79195	26	42535	44
SRR17304440.fasta	5838852	99	58978.30	447831	506	1619	20	212508	11	135608	17	49037	31
SRR17304445.fasta	5677015	126	45055.67	373815	508	1301	16	135443	13	92766	23	26218	44
SRR17304447.fasta	5642317	81	69658.23	450757	546	1119	14	185981	10	129841	17	43134	31
SRR17304450.fasta	5565220	132	42160.76	349595	508	2192	38	127196	13	70799	26	30226	48
SRR17304452.fasta	5752355	121	47540.12	400384	500	885	9	198227	12	119420	19	40539	34
SRR17304457.fasta	5702836	127	44904.22	561731	516	1716	22	146329	12	98154	21	33566	39
SRR17304460.fasta	5627862	136	41381.34	340063	503	1391	15	127761	15	101260	25	35127	45
SRR17304461.fasta	5489791	64	85777.98	630757	554	1173	12	345444	6	179350	11	86468	19
SRR17304462.fasta	5381777	222	24242.24	176199	563	248	16	44153	40	29167	70	13369	122
SRR17304463.fasta	5363682	159	33733.85	203305	758	1396	131	57127	32	44158	53	20884	88
SRR17304464.fasta	5647891	166	34023.44	520112	500	2053	28	101196	15	58996	29	21517	60
SRR17304466.fasta	5872170	126	46604.52	586689	511	1901	23	262588	8	119360	16	39168	33
SRR17304468.fasta	5764852	97	59431.46	415499	500	1272	13	167850	11	116000	19	44603	34
SRR17304469.fasta	5712838	114	50112.61	760263	516	1326	17	232759	7	122029	13	50538	27
SRR17304470.fasta	5764864	118	48854.78	391419	518	1476	15	149014	14	99394	23	39243	41
SRR17304472.fasta	5678072	85	66800.85	386532	518	1302	15	176143	11	125953	19	55250	33
SRR17304475.fasta	5734952	108	53101.41	836875	502	1132	16	179134	9	103651	18	41409	33
SRR17304477.fasta	5617301	73	76949.33	476365	561	1113	13	166063	12	112566	20	54918	34
SRR17304478.fasta	5663994	86	65860.40	571925	553	899	10	233202	9	178241	14	56143	27
SRR17304479.fasta	5453152	121	45067.37	489309	531	1666	18	172054	12	101498	20	29143	36
SRR17304484.fasta	5707796	166	34384.31	317709	500	4377	62	115619	16	86484	27	24686	51
SRR17304487.fasta	5810576	117	49663.04	574984	534	1085	12	193636	10	133282	17	34587	34
SRR17304488.fasta	5582170	85	65672.59	557203	553	1162	19	311570	7	150500	13	50137	25
SRR17304489.fasta	5626166	94	59852.83	513629	516	1217	16	214686	9	129433	17	56022	29
SRR17304490.fasta	5330552	251	21237.26	225095	510	1011	21	43724	37	29342	66	12186	120
SRR17304491.fasta	5546806	62	89464.61	1255314	515	1363	23	291051	6	160958	11	69218	21
SRR17304493.fasta	5719213	96	59575.14	442112	519	973	26	155932	14	76105	23	40283	44
SRR17304497.fasta	5512393	84	65623.73	560288	507	796	9	203710	10	129805	16	55583	28
SRR17304501.fasta	5600211	61	91806.74	593232	525	985	11	215849	8	160341	14	86385	23
SRR17304502.fasta	5431155	120	45259.62	272528	577	1078	12	129121	14	76657	26	26253	48
SRR17304504.fasta	5711201	74	77178.39	624642	508	1226	17	214686	8	129433	15	56143	27
SRR17304505.fasta	5670978	151	37556.15	732247	500	1287	14	203707	9	129805	15	31802	31
SRR17304507.fasta	5600481	133	42108.88	367706	502	961	25	138155	13	99771	23	29589	42
SRR17304509.fasta	5819360	134	43428.06	360309	518	799	10	160973	13	87579	23	39582	43
SRR17304511.fasta	5630061	82	68659.28	515897	502	1477	15	204039	10	142809	16	42514	29
SRR17304514.fasta	5625484	120	46879.03	367492	518	793	9	176524	12	109821	20	30512	36
SRR17304515.fasta	5524925	108	51156.71	365403	643	1497	35	182155	11	89266	20	33226	41
SRR17304517.fasta	5567811	86	64741.99	352661	507	1191	13	162174	13	104863	21	48086	36
SRR17304522.fasta	5639206	102	55286.33	390301	509	804	10	212365	10	129805	17	44615	29
SRR17304523.fasta	5583762	78	71586.69	472707	553	1203	14	259006	8	135462	15	50702	27
SRR17304525.fasta	5699596	122	46718.00	354662	501	1759	25	131332	15	86388	25	33716	47
SRR17304526.fasta	5508785	107	51483.97	735076	520	2793	39	141624	11	83605	20	34821	39
SRR17304528.fasta	5493054	97	56629.42	361794	571	1408	27	171782	12	108073	20	38412	36
SRR17304529.fasta	5862312	134	43748.60	350311	519	1118	14	144598	16	77334	27	37349	48
SRR17304530.fasta	5842046	123	47496.31	356675	519	1017	13	134700	14	82369	25	40283	45
SRR17304531.fasta	5748918	114	50429.11	348753	521	1504	18	125755	16	95781	26	36158	46
SRR17304532.fasta	5643133	67	84225.87	514167	520	1119	14	249267	8	169113	14	59775	24
SRR17304535.fasta	5619043	147	38224.78	271909	512	2082	30	116676	16	75520	28	28277	52
SRR17304536.fasta	5542988	87	63712.51	515345	502	1282	13	176678	10	144360	17	57202	28
SRR17304538.fasta	5832881	144	40506.12	282603	519	754	13	93774	20	72154	34	27001	60
SRR17304539.fasta	5728997	91	62956.01	379727	534	1601	18	197086	12	111767	20	56143	34
SRR17304544.fasta	5817958	125	46543.66	357217	519	1097	13	161960	13	93774	21	40283	40
SRR17304545.fasta	5527404	94	58802.17	508787	521	4021	47	150648	12	95836	21	34915	38
SRR17304551.fasta	5776411	313	18454.99	215012	502	5224	60	60019	28	32438	55	12419	109
SRR17308414.fasta	5536912	97	57081.57	477991	507	1415	17	155892	13	101196	22	44021	38
SRR17308416.fasta	5529232	98	56420.73	416973	519	1097	12	205016	10	127769	16	49532	29
SRR17308417.fasta	5558957	77	72194.25	385896	504	905	11	201330	10	175548	16	38927	29
SRR17308420.fasta	5616064	72	78000.89	663486	553	1486	17	251257	7	187310	12	54873	23
SRR17308425.fasta	5498283	67	82063.93	625389	502	1488	15	212802	9	145155	16	66722	27
SRR17308427.fasta	5567631	190	29303.32	235208	508	3881	41	102169	19	68333	32	21883	61
SRR17308430.fasta	5744320	112	51288.57	354344	506	4628	55	144069	14	95787	24	40042	41
SRR17308431.fasta	5614080	119	47177.14	294727	511	3045	38	112138	18	78718	29	31439	50
SRR17308432.fasta	5366492	67	80096.90	419995	555	1030	15	204667	10	139532	16	55813	29
SRR17308433.fasta	5344357	56	95434.95	492180	553	1232	17	277208	8	178428	13	86388	21
SRR17308436.fasta	5690261	103	55245.25	339660	553	3169	40	111591	15	79358	27	36185	48
SRR17308437.fasta	5668609	83	68296.49	492040	515	1327	26	173835	10	126908	18	59756	30
SRR17308439.fasta	5487692	132	41573.42	215720	507	3348	41	93962	19	59060	34	28103	56
SRR17308441.fasta	5857707	133	44042.91	350429	523	776	16	146344	14	87030	25	37659	45
SRR17308442.fasta	5839223	121	48258.04	365922	519	1201	14	129969	14	75747	26	35894	47
SRR17308444.fasta	5682862	193	29444.88	288009	512	1098	12	145070	15	89765	25	29100	45
SRR17308445.fasta	5546847	147	37733.65	528318	506	1182	12	224346	9	111467	16	30124	32
SRR17308448.fasta	5614780	72	77983.06	557078	579	1599	18	291775	7	187812	12	56021	22
SRR17308449.fasta	5402864	130	41560.49	327011	534	903	31	93395	19	52027	34	26218	61
SRR17308452.fasta	5525972	83	66577.98	327134	515	893	19	207745	11	110427	19	47837	33
SRR17308454.fasta	5632119	99	56890.09	316544	519	1050	26	173032	12	83135	22	34540	43
SRR17308456.fasta	5230403	70	74720.04	378290	546	1090	17	143204	13	117784	20	49190	34
SRR17308459.fasta	5203257	211	24659.99	153021	526	469	51	52510	34	32230	60	13827	109
SRR17308460.fasta	5376731	143	37599.52	195242	540	618	55	76277	24	49056	42	20334	74
SRR17308461.fasta	5630085	103	54661.02	603018	517	1048	19	179402	10	108776	17	34740	34
SRR17308462.fasta	5656827	191	29616.90	227763	506	680	67	60165	29	39876	52	16012	96
SRR17308466.fasta	5649188	104	54319.12	656228	504	1298	15	153521	11	101419	20	39663	38
SRR17308467.fasta	5484134	78	70309.41	513323	513	1089	12	207651	9	136957	16	47820	31
SRR17308469.fasta	5543891	109	50861.39	318149	528	3187	36	114110	16	76756	28	37356	46
SRR17308470.fasta	5658150	84	67358.93	592648	558	815	10	201858	8	99612	16	49610	31
SRR17308471.fasta	5586141	128	43641.73	411628	500	1100	12	192027	11	130105	18	41782	31
SRR17308472.fasta	5574463	81	68820.53	426683	553	1087	12	285486	8	152649	14	54504	27
SRR17308473.fasta	5856022	125	46848.18	377486	527	1003	11	176032	12	108272	20	39694	37
SRR17308475.fasta	5646191	98	57614.19	453836	536	1374	14	186095	10	127611	18	47002	30
SRR17308478.fasta	5649521	99	57065.87	543921	533	1082	11	198008	10	116795	18	36007	33
SRR17308482.fasta	5538816	63	87917.71	590566	527	1206	14	251102	8	160662	14	50717	25
SRR17308484.fasta	5799265	92	63035.49	542179	537	1373	14	291104	8	174383	13	63692	23
SRR17308485.fasta	5807846	114	50946.02	350404	520	1334	18	152500	13	116760	22	36989	39
SRR17308489.fasta	5394893	98	55049.93	271479	509	3692	49	124801	15	73264	26	38731	44
SRR17308490.fasta	5672792	119	47670.52	412571	516	1051	16	171424	11	85087	21	34110	41
SRR17308491.fasta	5866984	139	42208.52	434229	511	1000	11	161960	11	108472	20	36633	39
SRR17308493.fasta	5681351	77	73783.78	521774	518	1490	18	191078	10	144585	17	72107	28
SRR17308494.fasta	5427156	86	63106.47	384347	653	911	11	150646	12	94241	21	48991	36
SRR17308497.fasta	5659605	222	25493.72	317652	506	3801	44	110336	17	82010	29	21686	59
SRR17308498.fasta	5779449	105	55042.37	357015	519	999	12	161960	12	93774	20	41746	37
SRR17308499.fasta	5743844	78	73639.03	492721	507	1279	14	214690	9	158981	15	59766	27
SRR17308500.fasta	5643291	65	86819.86	513355	520	1102	12	249261	8	169113	14	59768	24
SRR17308501.fasta	5642423	122	46249.37	351387	501	1725	22	148434	13	95849	23	38392	39
SRR17308506.fasta	5959686	116	51376.60	492697	500	712	10	175025	11	108647	19	44550	37
SRR17308507.fasta	5523590	55	100428.91	492447	520	1219	15	251074	9	169150	14	77093	23
SRR17308508.fasta	5844212	149	39222.90	440169	523	1193	13	148360	13	100089	23	22851	47
SRR17308509.fasta	5854679	109	53712.65	419141	512	1408	18	150522	11	109139	21	42736	38
SRR17308510.fasta	5680048	162	35062.02	320550	510	3839	46	118937	16	82188	28	25557	51
SRR17308513.fasta	5465068	79	69178.08	544263	507	1222	15	207300	10	154224	16	56023	28
SRR17308516.fasta	5779272	103	56109.44	444410	520	1202	14	161965	12	89721	21	44235	38
SRR17308518.fasta	5555740	102	54468.04	659318	512	1125	15	179134	11	124131	18	63232	29
SRR17308520.fasta	5695892	115	49529.50	407537	502	1199	14	226105	10	150485	16	40455	29
SRR17308528.fasta	5601319	77	72744.40	350662	524	1292	15	203712	10	143403	17	58680	28
SRR17308529.fasta	5579366	103	54168.60	470862	523	1005	12	216178	9	129094	16	44734	28
SRR17308530.fasta	5422629	71	76375.06	588169	568	1677	18	266394	7	158465	13	62884	23
SRR17308532.fasta	5392834	74	72876.14	424046	533	1276	13	174566	10	127850	17	47893	29
SRR17308536.fasta	6038588	108	55912.85	695377	512	1294	15	214686	10	124785	17	42105	34
SRR17308538.fasta	5505120	77	71495.06	683449	542	952	16	186975	9	123496	16	50409	30
SRR17308539.fasta	5609275	78	71913.78	695334	554	1097	14	359121	6	177854	11	56995	21
SRR17308540.fasta	5413594	95	56985.20	326151	547	1006	12	129989	14	80592	24	30331	43
SRR17308542.fasta	5570824	63	88425.78	695342	540	1187	13	377988	6	235860	10	91621	18
SRR17308543.fasta	5589535	99	56459.95	313085	523	1113	14	152830	12	101196	21	34976	37
SRR17308544.fasta	5451278	84	64896.17	367202	500	1404	16	145021	12	99799	21	62262	34
SRR17308547.fasta	5822945	104	55989.86	350102	523	1319	16	156741	13	89450	22	41203	39
SRR17308548.fasta	5454550	84	64935.12	456235	500	1009	12	237390	9	162008	15	39472	28
SRR17308549.fasta	5425358	93	58337.18	398142	518	798	10	154153	13	97956	21	43354	38
SRR17308559.fasta	5230501	84	62267.87	450213	564	1006	12	172950	11	85283	19	35953	37
SRR17308568.fasta	5920426	104	56927.17	519209	524	959	16	215211	9	112698	16	39305	33
SRR17308569.fasta	5818178	133	43745.70	574739	520	1005	13	178908	10	94240	18	30001	36
SRR17308570.fasta	5511307	91	60563.81	356505	502	1002	13	172457	11	141272	18	39709	31
SRR17308571.fasta	5496887	79	69580.85	315556	512	836	12	166869	13	116817	21	53378	35
SRR17308572.fasta	5614230	97	57878.66	513486	520	1263	19	172800	10	129439	17	39867	32
SRR17308573.fasta	5441461	147	37016.74	373174	537	1502	17	106576	15	63924	28	23596	54
SRR17308575.fasta	5648470	120	47070.58	422149	523	2201	26	186555	12	108733	20	25715	40
SRR17308576.fasta	5364828	112	47900.25	361266	510	1678	27	128158	14	83037	25	29603	47
SRR17308579.fasta	5374594	82	65543.83	512925	520	1035	15	235908	8	158861	14	56211	25
SRR17308583.fasta	5305975	72	73694.10	710840	518	1238	18	230533	8	177655	13	56158	24
SRR17308585.fasta	5674029	188	30181.01	165102	758	940	82	54989	34	35870	58	16728	101
SRR17308587.fasta	5836985	113	51654.73	614130	517	1280	14	237754	8	117104	14	38696	29
SRR17308590.fasta	5859411	119	49238.75	434719	511	906	11	148895	13	93774	21	40965	39
SRR17308592.fasta	5639857	105	53712.92	362472	522	1564	16	137609	14	108633	23	35060	40
SRR17308593.fasta	5547064	79	70216.00	574578	521	811	11	188212	10	140639	17	41076	30
SRR17308594.fasta	5171062	43	120257.26	523370	525	783	8	367002	6	235436	10	99358	16
SRR17308596.fasta	5709766	112	50980.05	376829	542	1404	16	155476	12	109832	20	40965	37
SRR17308597.fasta	5630414	81	69511.28	435352	521	1410	17	293000	8	182276	12	46176	22
SRR17308600.fasta	5571692	87	64042.44	351188	521	1209	14	188570	12	158435	18	44502	31
SRR17308602.fasta	5619067	170	33053.34	533709	513	1008	12	190893	9	137291	16	23744	33
SRR17308603.fasta	5754762	177	32512.78	320408	515	996	12	160544	14	102272	23	23207	46
SRR17308606.fasta	5642834	52	108516.04	875185	534	1210	14	296621	5	214296	10	63916	21
SRR17308608.fasta	5782909	116	49852.66	656600	512	1137	16	203618	10	122550	18	38575	36
SRR17308611.fasta	5857186	128	45759.27	357058	523	797	9	157064	13	86665	23	35883	44
