id	species	species_abbv	species_gp	S_SC_ST	SC	ST	plate_type	group_summary	group_summary_l2	virulence_score	esistance_score	num_resistance_classes	num_resistance_genes	Yersiniabactin	YbST	Colibactin	CbST	Aerobactin	AbST	Salmochelin	SmST	mpA	mpA2	wzi	K_locus	K_locus_problems	K_locus_confidence	K_locus_identity	K_locus_missing_genes	O_locus	O_locus_problems	O_locus_confidence	O_locus_identity	O_locus_missing_genes	Chr_ST	iucA	iucB	iucC	iucD	iutA	iroB	iroC	iroD	iroN	AGly	C	Fcyn	Flq	Gly	MLS	Ntmdz	Phe	Rif	S	Te	Tg	Tm	Omp	B	Bla_Carb	Bla_ESBL	Bla_ESBL_inhR	Bla_broad	Bla_broad_inhR	Amikacin_in	Amoxicillin_clavulanic_acid_in	Ampicillin_in	Aztreonam_in	Cefalexin_in	Cefepime_in	Cefixime_in	Cefotaxime_in	Cefoxitin_in	Ceftazidime_in	Ceftriaxone_in	Cefuroxime_in	Ciprofloxacin_in	Colistin_in	Ertapenem_in	Fosfomycin_G6P_in	Gentamicin_in	Imipenem_in	Levofloxacin_in	Mecillinam_in	Meropenem_in	Nalidixic_acid_in	Nitrofurantoin_in	Norfloxacin_in	Piperacillin_in	Piperacillin_tazobactam_in	Temocillin_in	Ticarcillin_clavulanic_acid_in	Tigecycline_in	Tobramycin_in	Trimethoprim_in	Trimethoprim_sulfamethoxazole_in	SAMPLE_DATE	ye	month	day	GROUP	ENVIRONMENTAL_GROUP	place_sampling	ORIGIN	specific_group	ASSOCIATED_GROUP	ASSOCIATED_SPECIES	GENERAL_ISOLATION_SOURCE	TYPE	IN_OUT	SAMPLE_TYPE	SAMPLE_DESCRIPTION	total_length	ncontigs	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
SPARK_845_C2	Klebsiella ornithinolytica	K.orn	K.orn SPEC	K.orn_SC145_NA	SC145		SCAI	human - community carriage	human	1	0.0	0.0	1.0	ybt unknown	0	-	0	-	0	-	0	-	-	-	KL29	?-+*	None	77.14%	KL29_02_cpsACP,KL29_08_wcuD,KL29_09_wcuE,KL29_12_wckH,KL29_13_wzx	O1v1	-+*	None	72.64%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ORN1a	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2017-12-04	2017.0	12.0	4.0	HUMAN			Volunteer		mammal	human	human	human non-hospital	outpatient	feces		6062117	83	73037.55	1049922	303	469	4	349703	5	216959	10	66726	19
SPARK_846_C1	Klebsiella aerogenes	K.aer	K.aer SPEC	K.aer_SC83_NA	SC83		SCAI	invertebrates		0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL68	?-+*	None	78.56%	KL68_02_cpsACP,KL68_09_wclV,KL68_10_wckX,KL68_11_wckW,KL68_16_wcuC	O3/O3a	none	Very high	95.35%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpC*	-	-	-	-	-	S	R	R	S	R	S	S		R	S	S	S	S	S	S	R	S	ND	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2017-12-06	2017.0	12.0	6.0	ANIMAL		Pavia_province_1	wild_animal	botanical_garden_1	invertebrate	spider	spider	wild animal		body	spider	5187592	98	52934.61	314256	403	75	5	101840	17	66924	30	29098	52
SPARK_847_C1	Klebsiella aerogenes	K.aer	K.aer SPEC	K.aer_SC84_NA	SC84		SCAI	invertebrates		0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL107	?-+*	None	76.18%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	OL102	-*	None	82.58%	OL102_05_wbbL,OL102_06_rhamnan,OL102_07_wzm,OL102_08_wzt		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpC*	-	-	-	-	-	S	R	R	S	R	S	S		R	S	S	S	S	S	S	S	S	ND	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2017-12-06	2017.0	12.0	6.0	ANIMAL		Pavia_province_1	wild_animal	botanical_garden_1	invertebrate	snail	snail	wild animal		body	snail	5565168	25	222606.72	1100255	341	1221	4	506277	4	450623	6	250875	9
SPARK_848_C1	Klebsiella planticola	K.pla	K.orn SPEC	K.pla_SC76_NA	SC76		SCAI	invertebrates		0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL11	-+*	Good	85.26%	KL11_02_cpsACP	O12	-+*	Good	75.27%	O12_05_wbbL,O12_08_wbbB		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	PLA1a*	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	ND	S	ND	S	S	S	S	S	2017-12-06	2017.0	12.0	6.0	ANIMAL		Pavia_province_1	wild_animal	botanical_garden_1	invertebrate	snail	snail	wild animal		body	snail	5585962	28	199498.64	1320331	303	316	2	709983	3	497996	5	268812	7
SPARK_848_C2	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC7_NA	SC7		SCAI	invertebrates		0	0.0	1.0	2.0	-	0	-	0	-	0	-	0	-	-	-	KL131	-+*	None	74.31%	KL131_02_cpsACP,KL131_05_wzb,KL131_06_wzc,KL131_08_wcaA,KL131_09_rmlB,KL131_10_rmlA,KL131_11_rmlC,KL131_12_rmlD,KL131_13_wcpI,KL131_14_wzx,KL131_15_wckG,KL131_16,KL131_17_wzy,KL131_18_wclI,KL131_19	O1v1	?-+*	Low	73.00%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY1-2	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	I	S	ND	S	S	S	S	S	2017-12-06	2017.0	12.0	6.0	ANIMAL		Pavia_province_1	wild_animal	botanical_garden_1	invertebrate	snail	snail	wild animal		body	snail	5953503	30	198450.1	932302	302	542	3	508651	5	371588	8	136232	13
SPARK_849_C1	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC22_NA	SC22		SCAI	invertebrates		0	0.0	1.0	2.0	-	0	-	0	-	0	-	0	-	-	-	KL161	-+*	None	76.22%	KL161_02_cpsACP,KL161_05_wzb,KL161_08,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx	O1v1	-+*	Good	72.22%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2017-12-06	2017.0	12.0	6.0	ANIMAL		Pavia_province_1	wild_animal	botanical_garden_1	invertebrate	worm	worm	wild animal		body	worm	5996303	40	149907.58	865726	300	64	1	377615	6	242114	10	135892	17
SPARK_84_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	SCAI	human - hospital carriage	human	1	2.0	7.0	12.0	ybt 9; ICEKp3	157-1LV	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	-	-	DfrA14	-	OXA-1;OXA-9*;SHV-28^;TEM-1D^	KPC-2	CTX-M-15	-	-	-	S	R	R	R	R	R	R	ND	ND	R	R	R	R	S	R	R	R	R	R	R	R	ND	ND	R	R	R	ND	R	S	R	R	R	2017-07-10	2017.0	7.0	10.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5620545	63	89215.0	660605	311	2	2	353940	7	205026	11	86638	19
SPARK_84_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC1_ST307	SC1	ST307	SCAI	human - hospital carriage	human	1	2.0	7.0	12.0	ybt 9; ICEKp3	157-1LV	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	GyrA-83I;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	-	-	DfrA14	-	OXA-1;OXA-9*;SHV-28^;TEM-1D^	KPC-2	CTX-M-15	-	-	-	S	R	R	R	R	R	R	ND	ND	R	R	R	R	S	R	R	R	R	R	R	R	ND	ND	R	R	R	ND	R	S	R	R	R	2017-07-10	2017.0	7.0	10.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5612863	68	82542.1	735172	311	67	4	220461	8	163353	13	86648	22
SPARK_850_C1	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC22_NA	SC22		SCAI	invertebrates		0	0.0	1.0	2.0	-	0	-	0	-	0	-	0	-	-	-	KL161	-+*	None	76.22%	KL161_02_cpsACP,KL161_05_wzb,KL161_08,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx	O1v1	-+*	Good	72.22%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2017-12-06	2017.0	12.0	6.0	ANIMAL		Pavia_province_1	wild_animal	botanical_garden_1	invertebrate	worm	worm	wild animal		body	worm	5997253	37	162087.92	865921	306	59	2	397375	6	284098	9	152884	15
SPARK_851_C1	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC22_NA	SC22		SCAI	invertebrates		0	0.0	1.0	2.0	-	0	-	0	-	0	-	0	-	-	-	KL161	-+*	None	76.22%	KL161_02_cpsACP,KL161_05_wzb,KL161_08,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx	O1v1	-+*	Good	72.22%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	Aph3''Ia*?	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	I	S	ND	S	S	S	S	S	2017-12-06	2017.0	12.0	6.0	ANIMAL		Pavia_province_1	wild_animal	botanical_garden_1	invertebrate	worm	worm	wild animal		body	worm	5996352	34	176363.29	875500	435	71	1	401258	6	346498	9	135882	15
SPARK_852_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC22_ST2004	SC22	ST584	SCAI	human - hospital carriage	human	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi96	KL38	none	Very high	99.98%		O3b	none	Very high	99.19%		ST584	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-168^	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	R	S	S	S	ND	S	S	S	S	S	2017-12-05	2017.0	12.0	5.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	feces		5250046	41	128049.9	962175	302	203	3	390881	5	358343	7	99782	13
SPARK_852_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC22_ST2004	SC22	ST584	SCAI	human - hospital carriage	human	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi96	KL38	none	Very high	99.98%		O3b	none	Very high	99.19%		ST584	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-168^	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	R	S	S	S	ND	S	S	S	S	S	2017-12-05	2017.0	12.0	5.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	feces		5249298	36	145813.83	925373	400	69	3	416117	4	358338	7	99659	12
SPARK_853_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC13_ST321	SC13	ST321	SCAI	human - hospital carriage	human	0	0.0	1.0	1.0	-	0	-	0	-	0	-	0	-	-	wzi131	KL3	?*	Good	99.62%		O2v2	none	Very high	98.52%		ST321	-	-	-	-	-	-	-	-	-	-	-	-	Qnr-S1	-	-	-	-	-	-	-	-	-	-	SHV-187*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	I	S	S	R	S	S	I	ND	S	ND	R	R	S	S	ND	S	S	S	S	S	2017-12-07	2017.0	12.0	7.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	feces		5835392	50	116707.84	743482	306	271	4	346191	6	266469	10	86795	16
SPARK_853_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC6_ST37	SC6	ST37	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi12	KL12	none	Very high	99.96%		OL103	+*	None	94.53%		ST37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2017-12-07	2017.0	12.0	7.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	feces		5491403	43	127707.05	711593	305	1456	7	367562	6	316621	9	103992	15
SPARK_853_C3	Klebsiella aerogenes	K.aer	K.aer SPEC	K.aer_SC85_NA	SC85		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL107	-+*	None	76.78%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O3/O3a	none	Very high	95.27%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpC*	-	-	-	-	-	S	R	R	S	R	S	S	ND	R	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2017-12-07	2017.0	12.0	7.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	feces		5306521	22	241205.5	1841267	386	193	5	932508	2	477796	4	183494	8
SPARK_854_C1	Klebsiella quasipneumoniae subsp. quasipneumoniae	K.qpq	K.pne SPEC	K.qpq_SC44_ST2981-4LV	SC44	ST2981-4LV	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	-	KL114	?*	Good	95.16%		O3/O3a	none	Very high	96.00%		ST2981-4LV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OKP-A-11*?	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	I	S	ND	S	S	S	S	S	2017-12-05	2017.0	12.0	5.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	feces		5414764	15	360984.27	3092634	688	688	3	3092634	1	732205	2	326209	5
SPARK_855_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC4_ST45	SC4	ST45	SCAI	human - hospital carriage	human	1	1.0	8.0	11.0	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	wzi101	KL24	none	Very high	99.01%		O2v1	none	Very high	98.76%		ST45	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	QnrB1?	-	-	-	CatB4	-	SulII	TetA	-	DfrA14	-	OXA-1;TEM-1D^	-	CTX-M-15	-	SHV-1?	-	S	R	R	R	R	R	R	ND	ND	R	R	R	R	S	S	S	R	S	R	R	S	ND	S	R	R	ND	ND	R	I	R	R	R	2017-12-07	2017.0	12.0	7.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	feces		5658115	52	108809.9	619007	309	436	3	322841	7	211480	11	96950	20
SPARK_855_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC4_ST45	SC4	ST45	SCAI	human - hospital carriage	human	1	1.0	9.0	14.0	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	wzi101	KL24	?	Good	99.01%		O2v1	none	Very high	98.76%		ST45	-	-	-	-	-	-	-	-	-	Aac3-IIa^;ArmA;StrA^;StrB	-	-	QnrB1?	-	MphE*;MsrE	-	CatB4	-	SulII	TetA	-	DfrA14	-	OXA-1;TEM-1D^	-	CTX-M-15	-	SHV-1?	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2017-12-07	2017.0	12.0	7.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	feces		5762591	74	77872.85	619409	311	76	3	274437	9	126852	14	75946	25
SPARK_856_C1	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC17_NA	SC17		SCAI	human - community carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL68	?-+*	Low	89.09%	KL68_02_cpsACP	O1v1	-+*	Good	72.33%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY5-1*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2017-12-05	2017.0	12.0	5.0	HUMAN			Volunteer		mammal	human	human	human non-hospital	outpatient	feces		6006324	31	193752.39	1116638	307	147	2	462313	4	323918	7	135001	12
SPARK_857_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC4_ST45	SC4	ST45	diagnostic	human - hospital disease	human	1	0.0	1.0	0.0	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	wzi101	KL24	none	Very high	99.02%		O2v1	none	Very high	98.76%		ST45	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26*	S	S	ND	ND	ND	S	ND	S	ND	S	ND	ND	S	S	S	R	S	S	S	ND	ND	ND	ND	ND	ND	S	ND	ND	ND	S	ND	S	2017-12-06	2017.0	12.0	6.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5314269	29	183250.66	1019892	313	67	3	734790	3	362390	6	168390	10
SPARK_858_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC34_ST13	SC34	ST13	diagnostic	human - hospital disease	human	0	0.0	3.0	3.0	-	0	-	0	-	0	-	0	-	-	wzi162	KL122	none	Very high	99.96%		O1v2	none	Very high	98.71%		ST13	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SulI	TetD	-	DfrA15^	-	SHV-187*	-	-	-	-	-	S	S	ND	ND	ND	S	ND	S	ND	S	ND	ND	S	S	S	S	S	S	S	ND	ND	ND	ND	ND	ND	S	ND	ND	ND	S	ND	R	2017-12-06	2017.0	12.0	6.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5467141	36	151865.03	987078	394	299	4	642263	4	372139	6	91467	13
SPARK_859_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC56_ST37	SC56	ST37	diagnostic	human - hospital disease	human	0	0.0	5.0	5.0	-	0	-	0	-	0	-	0	-	-	wzi50	KL15	none	Very high	99.79%		O4	none	Very high	99.72%		ST37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EreA2	-	CatA1^	-	SulI	-	-	DfrA5	-	TEM-1D^	-	-	-	SHV-11^	-	S	S	ND	ND	ND	S	ND	S	ND	S	ND	ND	S	S	S	S	S	S	S	ND	ND	ND	ND	ND	ND	R	ND	ND	ND	S	ND	R	2017-12-07	2017.0	12.0	7.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5543618	39	142144.05	999996	314	422	5	374644	4	260361	8	99577	14
SPARK_85_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC2_ST17	SC2	ST17	diagnostic	human - hospital disease	human	1	0.0	1.0	0.0	ybt 15; ICEKp11	231	-	0	-	0	-	0	-	-	wzi141	KL25	-	High	99.17%	KL25_09_wfeD	O5	*	High	94.21%		ST17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	ND	ND	S	ND	S	ND	S	ND	S	S	S	S	S	S	S	S	ND	S	ND	ND	ND	S	S	ND	ND	I	S	ND	S	2017-07-26	2017.0	7.0	26.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	urine		5589762	55	101632.04	764459	487	489	5	366994	5	221459	9	65409	17
SPARK_860_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC4_ST45	SC4	ST45	diagnostic	human - hospital disease	human	1	1.0	8.0	11.0	ybt 10; ICEKp4	78-1LV	-	0	-	0	-	0	-	-	wzi101	KL24	none	Very high	99.01%		O2v1	none	Very high	98.76%		ST45	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	QnrB1?	-	-	-	CatB4	-	SulII	TetA	-	DfrA14	-	OXA-1;TEM-1D^	-	CTX-M-15	-	SHV-1?	-	S	S	ND	ND	ND	R	ND	R	ND	R	ND	ND	R	S	S	S	R	S	R	ND	ND	ND	ND	ND	ND	S	ND	ND	ND	R	ND	R	2017-12-06	2017.0	12.0	6.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	urine		5745815	56	102603.84	669340	303	3	3	342699	6	128199	11	87108	21
SPARK_861_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC2_ST17	SC2	ST20	diagnostic	human - hospital disease	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi421	KL22	-	Good	99.07%	KL22_17	O2v2	none	Very high	98.38%		ST20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26*	S	S	ND	ND	ND	S	ND	S	ND	S	ND	ND	S	S	S	S	S	S	S	ND	ND	ND	ND	ND	ND	S	ND	ND	ND	S	ND	S	2017-12-07	2017.0	12.0	7.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5428702	29	187196.62	1968913	325	335	2	760724	2	377592	4	101081	8
SPARK_862_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC4_ST45	SC4	ST45	diagnostic	human - hospital disease	human	1	1.0	8.0	11.0	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	wzi101	KL24	?	Good	99.01%		O2v1	none	Very high	98.76%		ST45	-	-	-	-	-	-	-	-	-	Aac3-IIa^;StrA^;StrB	-	-	QnrB1?	-	-	-	CatB4	-	SulII	TetA	-	DfrA14	-	OXA-1;TEM-1D^	-	CTX-M-15	-	SHV-1?	-	S	R	ND	ND	ND	R	ND	R	ND	R	ND	ND	R	S	S	S	R	S	R	ND	S	ND	ND	ND	ND	R	ND	ND	S	R	ND	R	2017-12-07	2017.0	12.0	7.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	bronchial		5754454	69	83397.88	619431	305	188	7	274439	9	159464	14	61224	26
SPARK_864_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC4_ST45	SC4	ST45	diagnostic	human - hospital disease	human	1	0.0	5.0	6.0	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	wzi209	KL47	?-	Good	99.11%	KL47_17_rmlD	OL101	?-*	Good	95.29%	OL101_03_rfbD	ST45	-	-	-	-	-	-	-	-	-	StrA*;StrB*	-	-	-	-	-	-	CatA2*	-	SulII	-	-	DfrA14	-	TEM-1D^	-	-	-	-	SHV-26*	S	S	ND	ND	ND	S	ND	S	ND	S	ND	ND	S	S	S	S	S	S	S	ND	ND	ND	ND	ND	ND	S	ND	ND	ND	S	ND	R	2017-12-12	2017.0	12.0	12.0	HUMAN			hospital	hospital_2	mammal	human	human	human hospital	inpatient	urine		5259740	26	202297.69	1137293	379	334	3	779554	3	376009	5	108204	9
SPARK_865_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC350_ST194	SC350	ST194	diagnostic	human - hospital disease	human	0	0.0	2.0	1.0	-	0	-	0	-	0	-	0	-	-	wzi81	KL120	none	Very high	97.66%		O1v2	none	Very high	99.05%		ST194	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CatA1^	-	-	-	-	-	-	-	-	-	-	SHV-1?	-	S	S	ND	ND	ND	S	ND	S	ND	I	ND	ND	I	S	S	S	S	S	S	ND	ND	ND	ND	ND	ND	R	ND	ND	ND	S	ND	S	2017-12-12	2017.0	12.0	12.0	HUMAN			hospital	hospital_4	mammal	human	human	human hospital	inpatient	urine		5401459	40	135036.48	618970	371	914	6	268059	7	215033	11	99407	18
SPARK_866_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC351_ST353	SC351	ST353	diagnostic	human - hospital disease	human	1	0.0	1.0	0.0	ybt 10; ICEKp4	84-1LV	-	0	-	0	-	0	-	-	wzi346	KL110	?-+	Good	98.98%	KL110_19_manB	O3b	?-	Good	99.03%	O3b_02_manB	ST353	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	ND	ND	S	ND	S	ND	S	ND	S	S	S	S	S	S	S	S	ND	S	ND	ND	ND	S	S	ND	ND	S	S	ND	S	2017-12-05	2017.0	12.0	5.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	bronchial		5477651	42	130420.26	876343	336	273	4	361145	6	243752	9	86905	17
SPARK_867_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC3_ST512	SC3	ST512	diagnostic	human - hospital carriage	human	0	2.0	8.0	10.0	-	0	-	0	-	0	-	0	-	-	wzi154	KL107	none	Very high	99.99%		O2v2	?-	Good	98.35%	O1/O2v2_09_gmlB	ST512	-	-	-	-	-	-	-	-	-	Aac6-Ib;AadA2^;Aph3-Ia^	-	-	GyrA-83I;ParC-80I	-	MphA	-	CatA1^	-	SulI	-	-	DfrA12	OmpK35-25%;OmpK36GD	OXA-9*;TEM-1D^	KPC-3	-	-	SHV-11	-	R	R	R	ND	ND	R	ND	R	ND	R	ND	R	R	R	R	R	I	R	R	ND	R	ND	ND	ND	R	R	ND	ND	I	R	ND	R	2017-12-10	2017.0	12.0	10.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	rectal_swab		5741950	76	75551.97	545250	360	404	8	270620	8	129747	14	60309	26
